triplet_id,sub_label,rel_label,obj_label
81945,temazepam,CC,methotrimeprazine
81946,sh2b3,Ra,sh2b3
81947,ror1,Rg,csnk1e
81948,neoplasms,ML,itgb1
81949,ptgs2,Ra,vegfa
81950,arthritis rheumatoid,ML,s100a12
81951,amiodarone,Sa,acute lung injury
81952,levorphanol,T,pain
81953,colitis,ML,foxp3
81954,demyelinating autoimmune diseases cns,ML,ano1
81955,kir2ds1,P,arthritis psoriatic
81956,cdsn,GG,klk6
81957,cisplatin,E,prkaa2
81958,spp1,Ra,socs3
81959,ptger4,GG,ptgs2
81960,tnfsf10,E,pten
81961,cry1,GG,gapvd1
81962,adenine,E,fabp1
81963,cyp2c19,K,tacrolimus
81964,oxt,P,neoplasms
81965,carcinoma bronchogenic,ML,col18a1
81966,ca2,Q,s100g
81967,norepinephrine,T,brain diseases
81968,dexamethasone,E,sphk1
81969,snai2,Q,esr1
81970,ptgs2,E,tgfa
81971,adapalene,T,acne vulgaris
81972,atp5b,GG,calr
81973,arteriosclerosis,ML,cd163
81974,camp,Iw,shbg
81975,acetophenazine,CC,rasagiline
81976,tardbp,Ra,setx
81977,kcnn2,GG,kcnq2
81978,aldh1a1,Ra,ptgs1
81979,pml,U,leukemia myeloid
81980,psma3,GG,psmb1
81981,irs2,P,intestinal neoplasms
81982,gastrointestinal neoplasms,ML,ckb
81983,carcinoma,ML,cxcr4
81984,lrpprc,GG,glrx5
81985,pah,Rg,aicda
81986,bosentan,CC,ticagrelor
81987,ketorolac,CC,etodolac
81988,cd2,Q,cd37
81989,gria1,GG,nedd4
81990,tk1,E,dck
81991,tacc3,GG,vasp
81992,carboplatin,E,enpp2
81993,secobarbital,CC,guanfacine
81994,prom1,Iw,mvd
81995,tnfrsf13b,Rg,casp3
81996,bcat1,Te,liver neoplasms
81997,pvr,P,neoplasms
81998,aminophylline,CC,abiraterone
81999,hydroxychloroquine,Sa,retinal diseases
82000,ttbk2,GG,dapk3
82001,dpp4,P,lymphoma non hodgkin
82002,leukemia lymphoid,ML,fgfr3
82003,itgb3,U,cerebrovascular disorders
82004,mat1a,GG,tars
82005,lovastatin,T,hypertension
82006,fkbp5,Rg,hsd11b2
82007,tardbp,Rg,tardbp
82008,isoflurane,C,kidney diseases
82009,atorvastatin,T,breast neoplasms
82010,shc1,Rg,was
82011,ulcer,X,mln
82012,mapk8,P,hepatitis
82013,nos1,GG,atp6v0a4
82014,hif1an,GG,trpv4
82015,neovascularization pathologic,ML,olr1
82016,chlorhexidine,T,fractures bone
82017,pon1,P,bone density
82018,clu,B,ttr
82019,hspb1,B,nts
82020,mthfr,U,psoriasis
82021,hsp90aa1,P,arthritis rheumatoid
82022,f8,Iw,tg
82023,casr,U,hypercalciuria
82024,por,GG,rpl15
82025,ddb2,GG,lap3
82026,fasn,Rg,ar
82027,ectodermal dysplasia,ML,lcn2
82028,ncoa3,Rg,ncoa3
82029,theophylline,T,liver neoplasms
82030,promazine,CC,buprenorphine
82031,cat,I,peroxisomal disorders
82032,bmx,Rg,vegfa
82033,genital neoplasms male,ML,trpm4
82034,tgfbr2,Ra,krt18
82035,ppara,P,diabetic angiopathies
82036,cyp1a1,Q,nfkb1
82037,genital neoplasms male,ML,hdac9
82038,regadenoson,T,pulmonary disease chronic obstructive
82039,hdac3,B,myc
82040,osteoporosis,ML,trpv1
82041,abcc5,Ra,abcc10
82042,srcap,GG,akr1c1
82043,itgb3,Ra,cetp
82044,parkinson disease,ML,jun
82045,apcs,Q,itgam
82046,mylk,P,acute lung injury
82047,pivampicillin,I,bacterial infections
82048,pth,E,hdac4
82049,colchicine,T,abortion spontaneous
82050,cish,E,tnfsf11
82051,pth,Q,runx1
82052,sarcoma,ML,stim1
82053,alas1,GG,gnmt
82054,sp1,Q,slc35a2
82055,respiratory tract neoplasms,ML,rps6ka1
82056,tp53,Te,lymphoma
82057,oxaprozin,I,ptgs2
82058,nfkbia,E,col1a1
82059,psmb7,GG,psmb10
82060,ube2i,Rg,nr2f1
82061,ren,Q,xrcc1
82062,slc25a4,GG,slc25a32
82063,glp1r,Ra,tcf7l2
82064,runx1,Q,smad3
82065,pten,Ra,insr
82066,stat1,Ra,lyn
82067,rgs9,GG,slc24a1
82068,nlrp3,B,ahr
82069,il4r,GG,tgfb2
82070,tgfb1,Ra,map2k4
82071,crizotinib,T,carcinoma
82072,pancreatitis,ML,chuk
82073,tufm,P,adenoma
82074,warfarin,J,ichthyosis
82075,nlrp3,P,brain diseases metabolic inborn
82076,lupus erythematosus systemic,ML,tlr7
82077,sunitinib,E,hif1a
82078,cisplatin,Sa,renal insufficiency
82079,fth1,P,kidney diseases
82080,ouabain,E,th
82081,cetirizine,T,urticaria
82082,jun,B,kng1
82083,tgm1,U,ichthyosiform erythroderma congenital
82084,pentoxifylline,CC,tiaprofenic acid
82085,foxm1,B,cdh1
82086,mpo,P,coronary disease
82087,igfbp3,Rg,cdk4
82088,irs1,E,ppara
82089,cdc25a,P,breast neoplasms
82090,gastrointestinal neoplasms,ML,dkk1
82091,fatty liver,ML,dkk3
82092,chrnb3,Ra,chrna10
82093,inflammation,ML,abca1
82094,delavirdine,CC,mequitazine
82095,glutathione,J,obsessive compulsive disorder
82096,serpinc1,GG,plat
82097,liver neoplasms,ML,glo1
82098,cga,GG,slc5a5
82099,cdipt,GG,isyna1
82100,ketoprofen,Sa,drug eruptions
82101,il17a,P,diabetic angiopathies
82102,mmp7,Q,wnt7a
82103,mt2a,Ra,per2
82104,cspg4,I,leucovorin
82105,rescinnamine,T,hypertension
82106,tlr2,Q,csf2
82107,warfarin,T,heart defects congenital
82108,myeloproliferative disorders,ML,il11
82109,sirt1,P,diabetes mellitus
82110,nrg1,Ra,pdgfra
82111,dronabinol,CC,ritonavir
82112,pgm1,GG,pygl
82113,carcinoma,ML,gast
82114,biotin,T,kidney diseases
82115,kat2b,Rg,runx2
82116,eef2,GG,actc1
82117,gnb1,Ra,camkk2
82118,serpine1,E,prkca
82119,cd7,B,csf2
82120,phenytoin,CC,clonazepam
82121,slc19a1,U,neoplasms neuroepithelial
82122,acetylcysteine,T,kidney diseases
82123,calcidiol,T,neoplasms
82124,itgb3,Rg,comp
82125,atomoxetine,Pr,drug toxicity
82126,fgf1,E,spry2
82127,zbtb16,Q,ezh2
82128,akr1c4,GG,cyp27a1
82129,ribavirin,C,death sudden
82130,ctcf,GG,taf1
82131,cyproterone acetate,CC,canagliflozin
82132,csnk1g3,GG,nop2
82133,trdn,GG,qdpr
82134,clenbuterol,T,respiratory hypersensitivity
82135,esr1,Rg,mmp8
82136,adipoq,B,jak2
82137,s1pr1,E,akt1
82138,phgdh,Ra,snai2
82139,fluvoxamine,CC,erlotinib
82140,osm,E,il1b
82141,levothyroxine,T,graves disease
82142,stat3,Ra,hdac5
82143,egf,Q,slc22a8
82144,krt18,GG,ush2a
82145,scgb1a1,Rg,ifng
82146,neoplasms neuroepithelial,ML,cd8a
82147,socs3,Ra,cdh1
82148,fgf21,Q,kl
82149,growth disorders,Iw,growth disorders
82150,agxt,GG,pccb
82151,fgf1,GG,fgf20
82152,itgb1,E,mbp
82153,calcitriol,T,leukemia
82154,butabarbital,CC,hydrochlorothiazide
82155,citalopram,CC,warfarin
82156,ttn,U,arrhythmias cardiac
82157,leukemia myeloid,X,aurka
82158,gata2,GG,hdac3
82159,metformin,T,alzheimer disease
82160,ptch1,U,neoplasms muscle tissue
82161,gabra1,I,amobarbital
82162,cdk8,P,intestinal neoplasms
82163,uterine diseases,ML,paep
82164,ethanol,E,gpt
82165,kcnc3,GG,kcnk2
82166,cyp7b1,Rg,pola1
82167,tcf7l2,Rg,ace
82168,ifosfamide,T,kidney diseases
82169,nicardipine,CC,phentolamine
82170,il10,Te,peripheral nervous system diseases
82171,il1a,GG,itgb1
82172,ecm1,GG,efemp2
82173,mapk3,E,ddit3
82174,erbb2,Ra,kdr
82175,cacna1a,P,inflammation
82176,cryab,GG,mbp
82177,ridogrel,CC,vilazodone
82178,glipizide,I,cyp3a4
82179,hdac2,Rg,cftr
82180,intracranial hemorrhages,ML,cav1
82181,leukemia lymphoid,ML,rad52
82182,central nervous system neoplasms,ML,lgals3
82183,fcgr1a,P,psoriasis
82184,nf2,B,ppp1cc
82185,apoc1,B,apoe
82186,sdhb,GG,nubpl
82187,fusafungine,I,bacterial infections
82188,p2ry4,Rg,p2ry10
82189,itga5,E,vwf
82190,atorvastatin,T,non alcoholic fatty liver disease
82191,cyp46a1,GG,fdx1
82192,ischemia,ML,grem1
82193,imipramine,T,hypothermia
82194,neoplasms,ML,itga7
82195,jak2,P,myeloproliferative disorders
82196,foxp3,Q,il17a
82197,il5,E,foxp3
82198,lyn,Q,hdac9
82199,oprm1,I,heart arrest
82200,arf6,Rg,ntf3
82201,egfr,E,gcg
82202,cd24,B,krt18
82203,sort1,E,ntrk2
82204,epor,GG,tec
82205,ret,Te,intestinal neoplasms
82206,nat1,Ra,aldh2
82207,neoplasms neuroepithelial,ML,pml
82208,arthritis,ML,erap1
82209,pruritus,ML,mpl
82210,pparg,Ra,pax8
82211,mtap,Rg,mtap
82212,lapatinib,C,carcinoma
82213,stat1,Rg,fas
82214,gnas,I,htr4
82215,abcb1,I,genital neoplasms female
82216,vegfa,Rg,crh
82217,smad3,E,il6
82218,cd14,Q,cd6
82219,mdm2,Rg,cdk6
82220,propranolol,T,vascular diseases
82221,urologic neoplasms,ML,myc
82222,ins,E,lcat
82223,huntington disease,ML,tbp
82224,methylprednisolone,E,mbp
82225,rheb,B,pde4d
82226,cep164,GG,grm3
82227,phylloquinone,CC,acenocoumarol
82228,lct,P,gastrointestinal neoplasms
82229,ak1,Q,hspa5
82230,tubb,Ra,hprt1
82231,phentermine,CC,amisulpride
82232,cd14,U,adrenoleukodystrophy
82233,cardiomyopathies,ML,des
82234,regorafenib,T,leukopenia
82235,cda,Ra,slc29a1
82236,plekha1,Ra,abca4
82237,cyproheptadine,T,vomiting
82238,neomycin,N,myb
82239,pdgfb,Rg,apoe
82240,nos3,GG,src
82241,f2r,Rg,cftr
82242,b3gat1,Q,cd27
82243,ugt1a6,Rg,ugt1a1
82244,milnacipran,T,stroke
82245,alzheimer disease,ML,sar1b
82246,egfr,Ra,agk
82247,ketamine,T,huntington disease
82248,il2,GG,pdgfa
82249,neoplasms,ML,ror1
82250,dicoumarol,CC,rosuvastatin
82251,oxaliplatin,Iw,si
82252,il13,Q,cxcl13
82253,neoplasms muscle tissue,ML,s100a11
82254,fgfr3,Rg,fgf9
82255,slc2a4,K,potassium chloride
82256,cyp17a1,GG,hsd17b3
82257,acat1,GG,ogdh
82258,msx2,Rg,cntn2
82259,gp1bb,GG,gp5
82260,stmn1,GG,mapk3
82261,reperfusion injury,ML,gcg
82262,bmpr1b,P,bone diseases metabolic
82263,pain,ML,oxt
82264,gastrointestinal neoplasms,ML,erbb4
82265,calca,P,leukemia myeloid
82266,nandrolone decanoate,I,ar
82267,urologic neoplasms,ML,pttg1
82268,glo1,U,proteinuria
82269,ccl20,Te,carcinoma bronchogenic
82270,xrcc1,U,genital neoplasms female
82271,cd163,E,ace
82272,alox12,U,bone density
82273,hdac2,E,rarb
82274,brimonidine,CC,phenoxybenzamine
82275,dars,GG,prpf6
82276,hcrt,P,inflammation
82277,simvastatin,T,cardiomyopathies
82278,ca1,I,breast neoplasms
82279,arrb2,GG,ift122
82280,mmp2,Rg,mmp10
82281,stat5a,GG,stat5b
82282,eif4g1,GG,tsc1
82283,sarcoma,ML,csf2
82284,kcnc2,GG,kcnq2
82285,ptpro,GG,inf2
82286,apoe,U,hyperuricemia
82287,liver cirrhosis,ML,mapk3
82288,slc1a2,U,restless legs syndrome
82289,dextromethorphan,T,ischemia
82290,nevirapine,J,drug toxicity
82291,zbtb16,U,neoplasms
82292,topotecan,T,uterine diseases
82293,gpr143,E,tyr
82294,meningioma,ML,nfkb1
82295,ndufb3,GG,ndufs1
82296,cav1,Rg,ube2i
82297,ggt1,P,depression
82298,egfr,Rg,grn
82299,pomc,Te,diabetes mellitus
82300,csf3,P,pain
82301,trimethoprim,Sa,abortion spontaneous
82302,propranolol,CC,deferasirox
82303,klk14,P,genital neoplasms male
82304,hnf1a,Ra,gckr
82305,csnk1g2,GG,pkn1
82306,smad7,Q,ctgf
82307,gyg1,GG,map3k6
82308,col4a2,I,gp9
82309,hmox1,GG,tbxas1
82310,cetirizine,CC,hydroxyzine
82311,snap25,Rg,vamp1
82312,pemt,P,overweight
82313,ugt1a1,Q,slco1b1
82314,pak2,B,casp7
82315,ins,P,atrophy
82316,egfr,Rg,bax
82317,epha2,B,epha4
82318,tetrahydrobiopterin,J,pain
82319,cd19,Q,tp53
82320,irf5,Rg,irf3
82321,ptpn1,GG,znf217
82322,rps19,GG,tuba1c
82323,serpine1,Ra,serpina1
82324,dabigatran etexilate,T,cerebrovascular disorders
82325,lrp5,P,liver neoplasms
82326,ppia,P,liver neoplasms
82327,mccc1,GG,bbox1
82328,cat,Ra,krt8
82329,oprd1,U,cocaine related disorders
82330,gastrointestinal neoplasms,ML,cdk4
82331,sulpiride,CC,rasagiline
82332,snai2,E,foxd3
82333,cd40lg,Q,il2
82334,kank1,U,kidney diseases
82335,cyp2c9,I,cardiovascular diseases
82336,nelfinavir,CC,ixabepilone
82337,sulfasalazine,Sa,kidney diseases
82338,dnmt1,Rg,socs3
82339,cxcr4,Rg,runx2
82340,rock2,Rg,limk1
82341,kidney diseases,ML,bsg
82342,col9a3,Ra,col9a1
82343,auranofin,N,ctsb
82344,ndufs1,GG,rab7a
82345,hnrnpa1,GG,mef2a
82346,smad4,Ra,notch2
82347,hypertension pulmonary,ML,tnf
82348,mapt,Q,kif1a
82349,edn1,P,kidney diseases
82350,slc15a1,Ra,slco4c1
82351,valproic acid,I,abat
82352,rosiglitazone,Sa,heart failure
82353,lupus erythematosus systemic,ML,lgals3
82354,atm,GG,cdc25a
82355,ectodermal dysplasia,ML,aicda
82356,arg1,GG,uchl5
82357,bdnf,Rg,gli1
82358,gcg,Rg,igf1
82359,rac1,Ra,cd9
82360,cefdinir,T,infections
82361,cyp2d6,Ra,ercc4
82362,sirolimus,Pr,renal insufficiency
82363,bax,E,pura
82364,prnp,GG,cd47
82365,tpo,P,idiopathic pulmonary fibrosis
82366,systemic inflammatory response syndrome,ML,il5
82367,ctsd,E,htt
82368,pentoxifylline,T,erectile dysfunction
82369,cd47,Q,csf3r
82370,sulfamethoxazole,T,acquired immunodeficiency syndrome
82371,rosiglitazone,E,apoa1
82372,amikacin,T,kidney diseases
82373,dipivefrin,CC,carvedilol
82374,ctcf,GG,tgfb1
82375,pak4,D,melanoma
82376,dpp4,Q,prom1
82377,amsacrine,N,mpo
82378,runx2,E,jun
82379,ccnd1,Rg,alk
82380,respiratory tract neoplasms,ML,bad
82381,tetracycline,T,erythema nodosum
82382,prkg1,Ra,trpc1
82383,acetaminophen,Sa,fibrosis
82384,ephedrine,T,myopia
82385,hmgb1,P,phagocyte bactericidal dysfunction
82386,fenoterol,CC,indacaterol
82387,pik3ca,Ra,stk39
82388,prpf6,GG,gigyf2
82389,fentanyl,Sa,communication disorders
82390,ca1,B,adk
82391,amitriptyline,CC,mifepristone
82392,methyclothiazide,CC,saxagliptin
82393,serpine1,I,fluoxetine
82394,sox9,Q,gdf5
82395,cd44,Q,cd81
82396,keap1,P,respiratory tract neoplasms
82397,etfa,GG,slc28a2
82398,prkcb,GG,keap1
82399,il15,Q,cd14
82400,neoplasms neuroepithelial,ML,cdh2
82401,cd59,Rg,shmt2
82402,ccl20,E,il5
82403,il33,P,macular degeneration
82404,morphine,CC,quetiapine
82405,liver neoplasms,X,rbx1
82406,cdh13,Rg,txn
82407,sirpa,GG,cd47
82408,bcl2,Rg,gli2
82409,kidney neoplasms,ML,xpo1
82410,kidney diseases,ML,s100a2
82411,adipoq,E,stk11
82412,tshr,P,hypothyroidism
82413,fos,B,map2k1
82414,map3k5,GG,eif2ak2
82415,oca2,Rg,mdm2
82416,ace,D,congenital abnormalities
82417,mdm2,Rg,ncoa3
82418,gh1,K,amphetamine
82419,choline,Pr,thrombosis
82420,e2f1,GG,rbx1
82421,acsbg1,GG,lars2
82422,avp,K,furosemide
82423,xpo1,Rg,ranbp2
82424,mycn,Rg,raf1
82425,ctsb,Rg,fbln5
82426,rosuvastatin,T,lupus erythematosus systemic
82427,bcl2l1,P,systemic inflammatory response syndrome
82428,glutathione,T,myelodysplastic syndromes
82429,kcnj6,Rg,xiap
82430,pax6,E,rlbp1
82431,gapdh,Ra,hmbs
82432,roflumilast,T,diabetes mellitus
82433,abl1,GG,cdc25a
82434,foxl2,GG,foxn1
82435,pc,E,tnf
82436,mirtazapine,Sa,gastrointestinal hemorrhage
82437,phb,Ra,pax2
82438,liver neoplasms,ML,pvt1
82439,vitamin c,N,akt1
82440,abl1,E,tsc2
82441,camp,Iw,pdf
82442,paraproteinemias,ML,fasn
82443,paclitaxel,E,grin1
82444,fos,Ra,akr1c2
82445,tetracycline,T,liver diseases
82446,il11,E,vegfa
82447,cyp3a4,Ra,cyp19a1
82448,rasa1,Rg,rhoa
82449,respiratory tract neoplasms,ML,chek2
82450,codeine,CC,methotrimeprazine
82451,ctsa,Q,glb1
82452,foxm1,Ra,g6pd
82453,nicergoline,T,arteriosclerosis
82454,gefitinib,C,adenoma
82455,huwe1,GG,ncoa4
82456,mkrn3,Ra,gabra5
82457,cldn1,Ra,rab3gap1
82458,phenformin,I,slc22a2
82459,morphine,N,gsk3b
82460,slc7a9,GG,tgm2
82461,tnfrsf10b,Q,tnfrsf10b
82462,metformin,T,autoimmune diseases
82463,slc16a2,K,sorafenib
82464,pancreatic neoplasms,ML,eif2ak3
82465,lymphoma non hodgkin,ML,myd88
82466,mbtps1,Rg,rac1
82467,neoplasms neuroepithelial,Iw,urologic neoplasms
82468,cd27,Q,cd44
82469,arthritis rheumatoid,ML,kat5
82470,slc19a2,GG,slco1b1
82471,ar,B,rgs2
82472,tp53,P,growth disorders
82473,dopamine,T,kidney diseases
82474,leukemia lymphoid,ML,myd88
82475,pomc,Q,rb1
82476,growth disorders,Iw,ventilator induced lung injury
82477,srebf1,Rg,mlxipl
82478,oxytetracycline,T,death
82479,cdh2,Q,cd38
82480,pde8a,Ra,cyp1b1
82481,timolol,I,adrb1
82482,methysergide,A,kiss1
82483,braf,Rg,pik3ca
82484,cisplatin,T,renal tubular transport inborn errors
82485,testosterone,E,akr1c4
82486,sptan1,GG,ripk2
82487,lenalidomide,E,cd80
82488,pon2,Ra,alpl
82489,clodronate,I,slc25a6
82490,pgk1,B,aldoa
82491,cidofovir,Pr,body weight changes
82492,epstein barr virus infections,ML,pax5
82493,apoe,Rg,hdac1
82494,cdh1,Ra,ctsb
82495,ccnd1,I,gastrointestinal neoplasms
82496,respiratory hypersensitivity,ML,egfr
82497,pnmt,B,ntrk1
82498,neoplasms neuroepithelial,ML,stmn1
82499,memantine,T,obsessive compulsive disorder
82500,sirolimus,T,urologic neoplasms
82501,apoa2,B,rad54b
82502,grb2,Rg,zap70
82503,rel,Rg,myb
82504,pioglitazone,N,cyp2c8
82505,slc26a3,E,ets1
82506,abcc1,Rg,cdh1
82507,bortezomib,T,sarcoma
82508,promazine,T,schizophrenia
82509,naloxone,T,neuroectodermal tumors
82510,stx4,I,phenprocoumon
82511,mitiglinide,T,depression
82512,selp,E,pth
82513,indinavir,CC,guanfacine
82514,morphine,E,crh
82515,htr4,Q,slc6a3
82516,tdo2,Q,cd4
82517,cyp3a4,K,solifenacin
82518,cdc42,Rg,itga4
82519,axl,Ra,pik3ca
82520,efemp1,GG,ldlr
82521,npy,U,body weight changes
82522,il10,Te,hyperbilirubinemia hereditary
82523,bmp1,P,drug toxicity
82524,c5,K,nitric oxide
82525,map2k2,GG,actn2
82526,neoplasms neuroepithelial,ML,eps8
82527,cxcl5,P,jaundice neonatal
82528,nitrendipine,T,pulmonary fibrosis
82529,brain ischemia,ML,mthfr
82530,phenobarbital,T,dyskinesias
82531,birc2,Rg,myc
82532,spironolactone,T,nervous system autoimmune disease experimental
82533,cyp3a7,Ra,pon1
82534,melatonin,T,sarcoma
82535,tgfb1,E,braf
82536,abcg1,U,genetic diseases inborn
82537,myc,Q,gsk3b
82538,dnmt3a,Ra,mut
82539,dgkd,GG,keap1
82540,rac1,B,nod2
82541,phenobarbital,T,epileptic encephalopathy
82542,ptgs2,Rg,il4
82543,gsta1,Ra,glrx2
82544,megf8,GG,cacna1a
82545,tnf,P,orthomyxoviridae infections
82546,ccr4,E,il13
82547,maoa,Ra,oxtr
82548,mdm2,GG,ccnb1
82549,cd14,E,gh1
82550,aplnr,U,diabetic angiopathies
82551,abcg2,P,melanoma
82552,ihh,GG,ptch1
82553,ins,U,intellectual disability
82554,cd1a,Q,cd40
82555,aldob,GG,slc25a1
82556,leukemia myeloid,ML,tnf
82557,edn1,P,urination disorders
82558,akt2,P,cardiomegaly
82559,metoprolol,T,myotonic dystrophy
82560,mapkapk2,B,pim1
82561,bmpr2,Rg,il1b
82562,leukemia lymphoid,ML,ikzf3
82563,crebbp,GG,jak3
82564,trpa1,Ra,trpm3
82565,topiramate,T,diabetes mellitus
82566,il6r,GG,jak2
82567,minoxidil,Sa,drug eruptions
82568,colitis,ML,egfr
82569,chrm4,GG,adra1d
82570,mapk14,GG,plcb1
82571,paclitaxel,T,neovascularization pathologic
82572,kcnj8,Ra,scn4a
82573,gla,B,emd
82574,chlorpromazine,CC,tetrabenazine
82575,sirolimus,J,dyslipidemias
82576,nitrendipine,T,diabetes mellitus
82577,ltbp4,E,pdgfrb
82578,l dopa,T,parkinson disease
82579,oseltamivir,T,respiratory hypersensitivity
82580,hesx1,P,cardiomegaly
82581,bax,P,genital neoplasms male
82582,nr1h2,GG,nr4a3
82583,neoplasms,X,msln
82584,atm,Rg,etv6
82585,morphine,CC,saquinavir
82586,cdkn1a,GG,ddah2
82587,atf2,GG,ptk2b
82588,pancreatic neoplasms,ML,tp53
82589,il2,P,acquired immunodeficiency syndrome
82590,il2,Ra,klrk1
82591,etomidate,T,arteriosclerosis
82592,bloom syndrome,ML,vwf
82593,ncoa3,Q,pax2
82594,glycine,J,neoplasms
82595,mlc1,Q,pak1
82596,paclitaxel,E,tnfrsf10b
82597,spr,U,major affective disorder 7
82598,cyp1a2,Ra,aldh3a1
82599,csf2,E,relb
82600,ets1,E,atp2a3
82601,mks1,GG,actg1
82602,cyp4b1,GG,cyp7b1
82603,ins,P,bulimia nervosa
82604,topiramate,CC,amitriptyline
82605,hsp90aa1,B,nr3c2
82606,mgea5,U,diabetes mellitus
82607,kdr,B,fgf3
82608,gnai2,GG,nedd4
82609,ereg,K,dexamethasone
82610,pik3ca,Ra,ephb3
82611,notch4,E,vcam1
82612,slc12a2,E,mbp
82613,tat,P,gastrointestinal neoplasms
82614,mdm2,E,trim24
82615,dapsone,Sa,fever
82616,taf1,D,neoplasms
82617,dobutamine,T,cerebrovascular disorders
82618,csf1,Q,tp53
82619,il4,P,inflammation
82620,atm,B,slc2a1
82621,paroxetine,Sa,glaucoma
82622,saxagliptin,T,depression
82623,captopril,T,hepatitis
82624,ins,P,hypotension
82625,erbb2,Te,carcinoma bronchogenic
82626,stat5b,Rg,cat
82627,selp,P,non alcoholic fatty liver disease
82628,gastrointestinal neoplasms,ML,akap9
82629,myc,Rg,apob
82630,smad2,P,pulmonary disease chronic obstructive
82631,kars,GG,lars
82632,muc5b,Rg,nkx2 1
82633,pfkm,GG,tkt
82634,flrt3,GG,fgf20
82635,pruritus,ML,itch
82636,dexmedetomidine,Pr,dyskinesias
82637,jaundice,Mp,lactulose
82638,yeats4,Rg,srcap
82639,cyclosporine,T,idiopathic pulmonary fibrosis
82640,chit1,GG,pmm2
82641,dcc,U,neoplasms
82642,il4,Rg,cflar
82643,sdc1,Rg,rnase3
82644,lrpprc,GG,kiaa0391
82645,vdr,Rg,cldn1
82646,protriptyline,CC,mesoridazine
82647,egf,Rg,abi1
82648,cd24,P,neoplasms
82649,quetiapine,I,htr1a
82650,cd4,U,autoimmune diseases
82651,myb,Rg,ccnd1
82652,cilostazol,T,diabetes mellitus
82653,ccl2,E,notch2
82654,prkca,GG,prkch
82655,dmpk,Ra,tpm3
82656,notch2,Ra,tnf
82657,vitamin e,Pr,leukopenia
82658,genital neoplasms female,ML,sox3
82659,tramadol,CC,mirabegron
82660,ritonavir,C,leukemia lymphoid
82661,hla a,P,hypertension
82662,nr3c1,Ra,bcl2
82663,sildenafil,T,fractures bone
82664,sardh,GG,pgam2
82665,neoplasms,ML,lpl
82666,cacna1f,GG,cacna1s
82667,pancreatic neoplasms,ML,gpa33
82668,schizophrenia,ML,alox12
82669,bcl2,Q,pcna
82670,src,Ra,axl
82671,alzheimer disease,ML,dbh
82672,tspo,B,rac1
82673,nabilone,CC,sufentanil
82674,capn3,B,flnc
82675,csf2,P,lung injury
82676,carcinoma,ML,nras
82677,mitotane,CC,verapamil
82678,hmox1,E,tlr4
82679,fmr1,Rg,atxn3
82680,gli3,Rg,pax1
82681,cyp1a2,GG,abcg1
82682,cnga3,GG,sstr4
82683,clu,GG,aldh3a2
82684,atm,Q,serpinc1
82685,vardenafil,E,shbg
82686,tolterodine,T,colonic diseases
82687,thyroid neoplasms,ML,gna11
82688,intestinal neoplasms,ML,nos2
82689,hdac3,Q,prom1
82690,lcn2,P,ischemia
82691,fosb,Ra,hdac5
82692,arid1a,P,carcinoma
82693,ak2,GG,rpl11
82694,testosterone,T,prostatic diseases
82695,afp,P,carcinoma bronchogenic
82696,ccl5,Q,cd8a
82697,rela,E,tnf
82698,chloroquine,CC,dasatinib
82699,pcm1,GG,bbs7
82700,cd34,Q,pik3ca
82701,raf1,I,prkcq
82702,leukemia myeloid,ML,vim
82703,linagliptin,CC,articaine
82704,fenofibrate,E,ins
82705,rarb,Ra,ptgs2
82706,topiramate,T,cocaine related disorders
82707,tlr2,Q,stat3
82708,cxcr3,GG,cxcl10
82709,tbx21,E,foxp3
82710,vwf,P,pre eclampsia
82711,crtap,Rg,plod1
82712,purine pyrimidine metabolism inborn errors,ML,hprt1
82713,sp1,E,nfkb1
82714,fpr1,P,nail patella syndrome
82715,ephx2,GG,sult2a1
82716,neoplasm metastasis,ML,gas6
82717,lck,GG,prkar2b
82718,fgf23,P,cardiomyopathies
82719,birc3,Q,snai2
82720,bst1,GG,actc1
82721,alfuzosin,CC,naphazoline
82722,sp1,Rg,prtn3
82723,ngf,P,pain postoperative
82724,hmga2,Ra,hmga1
82725,mmp11,Ra,runx2
82726,camp,Iw,pth
82727,liver neoplasms,ML,ldhb
82728,neoplasms squamous cell,ML,mme
82729,dexamethasone,E,mgmt
82730,reln,B,vegfa
82731,bax,Ra,myc
82732,cd40,U,lymphoma
82733,tlr4,P,carcinoma
82734,promazine,CC,methylphenidate
82735,sulpiride,Sa,dyskinesias
82736,irak3,Q,stat3
82737,nelfinavir,E,pcna
82738,cyp2c19,Ra,nqo2
82739,vitamin a,T,dyskinesias
82740,kat5,P,severe combined immunodeficiency
82741,zeb1,Rg,ncam1
82742,notch4,Rg,stat4
82743,il6,Rg,cd86
82744,lipoic acid,T,lung injury
82745,multiple endocrine neoplasia type 1,Iw,hyperaldosteronism
82746,kcnma1,I,schizophrenia
82747,prkaa2,E,il2
82748,venlafaxine,T,liver cirrhosis
82749,med1,GG,nr0b2
82750,kcnj5,GG,kcnj6
82751,fesoterodine,T,lower urinary tract symptoms
82752,egfr,Rg,gnrh1
82753,gstp1,B,egf
82754,cux1,GG,bin1
82755,il4,E,arg2
82756,isoflurophate,CC,delavirdine
82757,mapk14,GG,tgfb1
82758,malathion,Sa,hyperglycemia
82759,gpx2,GG,msra
82760,pfkm,GG,prkce
82761,isoflurane,Pr,inflammation
